Category,Restaurant Address,Restaurant Name,Restaurant Price Range,Restaurant Latitude,Restaurant Longitude,Review Rate,Restaurant_Price_Range_Code
Japanese,"81 Harbord Street
Toronto, ON M5S",Yasu,4,43.662727,-79.403279,0.6,4
Japanese,"236 Adelaide Street W
Toronto, ON M5H 1W7",Yuzu No Hana,3,43.648346,-79.388328,0.6,3
Japanese,"478 Queen Street W
Toronto, ON M5V 2B2",Saku Sushi,2,43.648071,-79.400286,2.3,2
Japanese,"105 McCaul Street
Unit 29-31
Toronto, ON M5T 2X4",Manpuku Japanese Eatery,1,43.653653,-79.390943,2.1,1
Japanese,"867 Danforth Ave
Toronto, ON M4J 1L8",Sakawa Coffee & Japanese Restaurant,2,43.679799,-79.339747,1,2
Japanese,"2 Irwin Avenue
Toronto, ON M4Y 1K9",Koyoi Restaurant & Bar,2,43.666679,-79.385468,2.9,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,0.2,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,1.6,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,4.9,2
Japanese,"105-10 Bay Street
Toronto, ON M5J 2R8",Miku,3,43.641235,-79.37737,3.3,3
Japanese,"285 Royal York Road
Toronto, ON M8V 2W1",Nobuya,2,43.614481,-79.497516,4.6,2
Japanese,"40 Hayden Street
Toronto, ON M4Y 1V8",Onnki Donburi,2,43.669837,-79.384651,0.2,2
Japanese,"193 Carlton Street
Toronto, ON M5A 2K9",Zakkushi,3,43.663515,-79.370688,3.6,3
Japanese,"51B Winchester Street
Toronto, ON M4X 1R7",Kingyo,2,43.665909,-79.368282,3.9,2
Japanese,"80 Blue Jays Way
2nd Floor
Toronto, ON M5V 2G3",Akira Back,4,43.64531,-79.392459,0.4,4
Japanese,"2 Lakeview Avenue
Toronto, ON M6J 1X4",Hanmoto,2,43.649661,-79.422681,0.2,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,2.5,2
Japanese,"222 Richmond Street W
Toronto, ON M5V 1W4",JaBistro,3,43.649707,-79.388118,2.7,3
Japanese,"6 Garamond Court
Toronto, ON M3C 1Z5",Kaiseki Yu-zen Hashimoto,4,43.726436,-79.334899,0.9,4
Japanese,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,4,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,4.9,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,3.7,2
Japanese,"559 Bloor St W
Toronto, ON M5S 1Y6",KINKA IZAKAYA BLOOR,2,43.665157,-79.410658,1.7,2
Japanese,"3328 Yonge Street
Toronto, ON M4N 2M4",Shoushin,4,43.731367,-79.404072,1.7,4
Japanese,"1049 Bloor Street W
Toronto, ON M6H 1M4",COO Café Bread or Rice,2,43.660497,-79.431928,2.6,2
Japanese,"3 Baldwin Street
Toronto, ON M5T 1L1",Omai Restaurant,2,43.656116,-79.392384,4.2,2
Japanese,"157 Dundas Street W
Toronto, ON M5G 1C5",Yutaka,2,43.655171,-79.385768,3.8,2
Japanese,"520 Bloor Street W
Toronto, ON M5S 1Y3",Mr.Tonkatsu,2,43.665424,-79.410779,2.7,2
Japanese,"2803 Eglinton Avenue E
Toronto, ON M1J 2E1",Nakamori,3,43.737224,-79.245165,4.2,3
Japanese,"1330 Dundas Street W
Toronto, ON M6J 1Y1",Imanishi Japanese Kitchen,2,43.649596,-79.426544,0.3,2
Japanese,"6048 Yonge Street
Toronto, ON M2M 3W5",Katsuya,2,43.789922,-79.41846,1.7,2
Japanese,"379 Harbord Street
Toronto, ON M6G 1H8",Skippa,4,43.658741,-79.422842,1.8,4
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,5,2
Japanese,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,3.8,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,2.9,2
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,1.2,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,0.4,2
Japanese,"115 Yorkville Avenue
Toronto, ON M5R 1B9",Kasa Moto,3,43.670775,-79.392844,0.9,3
Japanese,"4848 Yonge Street
Toronto, ON M2N 5N2",Nomé Izakaya,2,43.76265,-79.411469,4.5,2
Japanese,"2766 Victoria Park Avenue
Toronto, ON M2J 4A8",Aoyama Sushi Restaurant,3,43.78646,-79.328892,1.4,3
Japanese,"2140 Yonge Street
Toronto, ON M4S 2A8",Kanda Izakaya,2,43.70361,-79.3979,2.3,2
Japanese,"20 Charles Street E
Toronto, ON M4Y 1T1",Tokyo Kitchen,2,43.669243,-79.385329,0.3,2
Japanese,"1524 Danforth Avenue
Toronto, ON M4J 1N4",Yanagi Sushi,2,43.683238,-79.32486,2.5,2
Japanese,"23 Charles Street W
Toronto, ON M4Y 2R4",Okonomi House Restaurant,1,43.668311,-79.387134,0.1,1
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,0.2,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,4.3,2
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,4.7,2
Japanese,"4 Collier Street
Toronto, ON M4W 2G8",Kiro Sushi,2,43.672266,-79.387441,4.5,2
Japanese,"1310 Don Mills Road
Toronto, ON M3B 2W6",Gonoe Sushi,2,43.74592,-79.346301,3.5,2
Japanese,"120 Bloor Street E
Toronto, ON M4W 1B7",Ichiriki Japanese Restaurant,2,43.67096,-79.383841,1.4,2
Japanese,"120 Bloor Street E
Unit 103
Toronto, ON M4W 1B7",Soba Canada,2,43.671283,-79.383888,2.3,2
Japanese,"364 Bloor Street W
Toronto, ON M5S 1X2",Maido Japanese Restaurant,2,43.666249,-79.405865,4,2
Japanese,"1553 Dupont Street
Toronto, ON M6P 3S5",Koji Japanese Restaurant,2,43.665325,-79.452808,3.6,2
Japanese,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,3.5,2
Japanese,"81 Church Street
Toronto, ON M5C 2G2",Gyu-Kaku Japanese BBQ,3,43.651606,-79.374881,0.8,3
Japanese,"2328 Queen Street E
Toronto, ON M4E 1G9",Isabella’s Boutique Restaurant,2,43.673792,-79.282787,1.8,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,2.9,2
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,1.7,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,2.6,2
Japanese,"7 Byng Avenue
Toronto, ON M2N 5R6",Naniwa-Taro,1,43.776593,-79.414183,0.7,1
Japanese,"168 Major Street
Toronto, ON M5S 2L3",Akai Sushi,2,43.662642,-79.404883,0.5,2
Japanese,"80 Ellesmere Road
Unit 1
Toronto, ON M1R 4C2",Sushi Ichiban Ellesmere,2,43.759218,-79.311134,0.3,2
Japanese,"30 St Patrick Street
Toronto, ON M5T 3A3",Ematei Japanese Restaurant,2,43.651283,-79.389312,0.3,2
Japanese,"33 St Joseph Street
Toronto, ON M4Y 1J8",Tokyo Sushi,2,43.665599,-79.386984,5,2
Japanese,"4750 Yonge Street
Unit 107
Toronto, ON M2N 5M6",Japan Eats,3,43.760373,-79.411115,4.3,3
Japanese,"257 Eglinton Avenue W
Toronto, ON M4R 1B1",Sake Bar Kushi,2,43.704833,-79.406917000000007,0.3,2
Japanese,"812 Danforth Avenue
Toronto, ON M4J 1L2",Nakayoshi Izakaya,2,43.679613,-79.341339,5,2
Japanese,"48 Street Clair Avenue E
Toronto, ON M4T 1M9",Suki Japanese Restaurant,2,43.688706,-79.391931,4.3,2
Japanese,"707 Dundas Street W
Toronto, ON M5T 2W6",Gushi Japanese Street Food,1,43.651766,-79.404965,0.1,1
Japanese,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,0.7,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,4,2
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,2,2
Japanese,"1620 Bloor Street W
Toronto, ON M6P 1A7",Osaka Sushi Japanese Restaurant,2,43.655792,-79.455618,2.8,2
Japanese,"2250 Queen Street E
Toronto, ON M4E 3K2",Genji Sushi,2,43.672955,-79.286875,2.4,2
Japanese,"132 Front Street E
Toronto, ON M5A 1E2",FuZen,2,43.650255,-79.369408,2.2,2
Japanese,"42 Gristmill Lane
Toronto, ON M5A 3C4",Boku Sushi,3,43.650062,-79.360223,0.5,3
Japanese,"2030 Eglinton Avenue W
Toronto, ON M6E 2K3",Zuki Japanese Restaurant,2,43.694546,-79.456139,2.9,2
Japanese,"421 College Street
Toronto, ON M5T 1T1",Ramen Isshin,2,43.656458,-79.406981,0.1,2
Japanese,"177 Dundas Street W
Toronto, ON M5G 1C7",Gyugyuya,2,43.655055,-79.386453,3.8,2
Japanese,"24 Bellair Street
Toronto, ON M4W 1A7",Yamato Japanese Restaurant,3,43.670701,-79.391143,3.2,3
Japanese,"769 the Queensway
Toronto, ON M8Z 1N1",Hina Sushi,2,43.62582,-79.504395,2.3,2
Japanese,"36 Charlotte Street
Unit 102
Toronto, ON M5V 3P7",Kibo Sushi,2,43.646658,-79.394126,0.8,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,0.7,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,0.3,2
Japanese,"572 Rogers Road
Toronto, ON M6M 1B6",Kokyo Japanese Restaurant,2,43.682332,-79.471142,1.8,2
Japanese,"2036 Yonge Street
Toronto, ON M4S 1Z9",Echo Sushi,2,43.70129,-79.397226,0.7,2
Japanese,"1095 Ellesmere Road
Toronto, ON M1P 2W9",Ni Ji Sushi,2,43.767601,-79.271453,0.4,2
Japanese,"45 Carlton Street
Toronto, ON M5B 2H9",Daio Japanese Restaurant,2,43.661605,-79.381393,4.9,2
Japanese,"20 Roncesvalles Avenue
Toronto, ON M6R 2K3",Megumi Sushi,2,43.639498,-79.446731,1.5,2
Japanese,"4775 Yonge Street
Unit 114
Toronto, ON M2N 5M5",KINKA IZAKAYA NORTH YORK,2,43.76019,-79.410112,1.7,2
Japanese,"333 Bay Street
Toronto, ON M5H 2R2",Katana on Bay,3,43.650304,-79.38046,2.3,3
Japanese,"712 Bloor Street W
Toronto, ON M6G 1L4",Japanhako,2,43.663865,-79.417925,4.3,2
Japanese,"548 Yonge Street
Toronto, ON M4Y 1Y8",Mr.Tonkatsu,2,43.664331,-79.384517,4.7,2
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,4.1,2
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,0.7,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,2.6,2
Japanese,"91 Dundas Street E
Toronto, ON M5B 2C8",Hokkaido Ramen Santouka,2,43.656322,-79.3775,0,2
Japanese,"6026 Yonge St
Toronto, ON M2M 3W5",TORCH Pressed Sushi,2,43.789482,-79.418195,4.8,2
Japanese,"230 Augusta Avenue
Toronto, ON M5T 2L6",Film Cafe by Eative,1,43.655074,-79.402431000000007,1,1
Japanese,"806 Queen Street E
Toronto, ON M4M 1H7",Mazz Bistro,2,43.659804,-79.346547,2.6,2
Japanese,"2116 Queen Street E
Toronto, ON M4E 1E2",Yumei Sushi,2,43.6712,-79.295199,1.6,2
Japanese,"378 Oakwood Avenue
Toronto, ON M6E 2W3",Sushi Karu,2,43.687663,-79.439071,1.1,2
Japanese,"550 Wellington Street W
Toronto, ON M5V 2V5",Hibachi Teppanyaki & Bar,3,43.643139,-79.402051,2.7,3
Japanese,"1157 Ellesmere Road
Toronto, ON M1P",Roll N Bowl,2,43.767194,-79.270336,0.3,2
Japanese,"55 Adelaide Street E
Toronto, ON M5C 1K6",Nami Restaurant,3,43.650978,-79.375413,0.9,3
Japanese,"3423 Lake Shore Boulevard W
Toronto, ON M8W 1N2",Dani Sushi Japanese & Korean Restaurant,2,43.595438,-79.528637,2.6,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,3.8,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,0.5,2
Japanese,"602 College Street
Toronto, ON M6G 1B4",Hapa Izakaya,3,43.655287,-79.414271,1,3
Japanese,"675 Bloor Street
Toronto, ON M6G 4B9",Kevin’s Taiyaki,1,43.663931,-79.416272,1.2,1
Japanese,"161 Baldwin Street
Toronto, ON M5T 1L8",Millie Creperie,1,43.654949,-79.399671,0.5,1
Japanese,"461 Queen Street W
Toronto, ON M5V 2A9",Square Fish,2,43.648449,-79.397283,2.1,2
Japanese,"293 King Street W
Toronto, ON M5V 1J5",Maki My Way,2,43.646357,-79.390044,1.6,2
Japanese,"1865 Leslie Street
Toronto, ON M3B 2M3",Hamaru Sushi,2,43.75523,-79.3599,2.2,2
Japanese,"3365 Yonge Street
Toronto, ON M4N 2M4",The Sushi Bar,2,43.731713,-79.40393,0,2
Japanese,"285 College Street
Toronto, ON M5T 1S2",Mi’Hito Sushi Laboratory,2,43.657699,-79.400933,2.4,2
Japanese,"84 Marine Parade Drive
Toronto, ON M8V 0B7",Krazy Roll,2,43.625717,-79.477185,4,2
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,4.4,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,3.1,2
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,3.2,2
Japanese,"660 Eglinton Avenue E
Toronto, ON M4G 2K2",Rollian Sushi,2,43.711768,-79.375816,2.5,2
Japanese,"570 St. Clair Avenue W
Toronto, ON M6C 1A5",Moong Japanese Fusion Restaurant,2,43.682697,-79.42088,0,2
Japanese,"582 Yonge Street
Toronto, ON M4Y 1Z3",Tokyo Grill,2,43.665195,-79.384924,0.4,2
Japanese,"451 Church Street
Toronto, ON M4Y 2C5",Kawa Sushi,2,43.663918,-79.37995,3.8,2
Japanese,"179 Dundas Street W
Toronto, ON M5G 1Z8",Sansotei Ramen,2,43.655004,-79.386473,4.3,2
Japanese,"633 Silver Star Boulevard
Unit 108
Toronto, ON M1V 5N1",AKA-ONI Izakaya,2,43.821986,-79.29892,1.9,2
Japanese,"5469 Yonge Street
Toronto, ON M2N 5S1",MeNami,2,43.77784,-79.41477,2.9,2
Japanese,"451 Church Street
Toronto, ON M4Y 2C5",Kawa Sushi,2,43.663918,-79.37995,3.2,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,4.1,2
Japanese,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,2,43.66774,-79.388621,1.2,2
Japanese,"154 Cumberland St
Toronto, ON M5R 1A8",Shogun Japanese Restaurant,2,43.670079,-79.39329,4.1,2
Japanese,"650 Yonge Street
Toronto, ON M4Y 2A6",Sansotei,2,43.666819,-79.385469,0.6,2
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,1.5,2
Japanese,"551-553 Danforth Avenue.
Toronto, ON M4K 1P7",8 Sushi,2,43.678081,-79.347547,1.3,2
Japanese,"1169 Queen Street E
Toronto, ON M4M 1L5",Kibo Sushi House,2,43.6626,-79.332683,3.1,2
Japanese,"1802 Pharmacy Ave
Toronto, ON M1T 1H6",Le Cafe Michi,2,43.775783,-79.317301,1.1,2
Japanese,"130 Dundas Street West
Toronto, ON M5G 1C3",DonDon Izakaya,2,43.655741,-79.384625,2.4,2
Japanese,"1226 King St W
Toronto, ON M6K 1G2",Kotta,2,43.638888,-79.428144,4.2,2
Japanese,"100 Simcoe Street
Toronto, ON M5H 3G2",Fune Japanese Restaurant,3,43.648143,-79.386641,0.7,3
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,4.6,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,0.6,2
Japanese,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,2,43.66774,-79.388621,2.2,2
Japanese,"191 Dundas Street W
Toronto, ON M5G 1C7",Uncle Tetsu’s Angel Cafe,2,43.654923,-79.386795,4.9,2
Japanese,"786 Broadview Avenue
Toronto, ON M4K 2P7",Ryus Noodle Bar,2,43.677122,-79.359008,2,2
Japanese,"1028 Coxwell Avenue
Toronto, ON M4C 3G5",Sushi Bay,2,43.696805,-79.329149,3.7,2
Japanese,"533 Parliament Street
Toronto, ON M4X 1P3",Kibo Sushi House,2,43.665654,-79.368303,3.2,2
Japanese,"2437 Finch Avenue W
Toronto, ON M9M 2E7",Malado Sushi,2,43.749727,-79.549748,4.7,2
Japanese,"26 Baldwin Street
Toronto, ON M5T 1L2",Momo San,3,43.656139,-79.393385,1.7,3
Japanese,"260 Manitoba Street
Toronto, ON M8Y 0A7",Mashita Sushi,2,43.624166,-79.490063,2.8,2
Japanese,"262 Queens Quay W
Unit 5
Toronto, ON M5V 3A7",Gonoe Sushi,2,43.639211,-79.385878,1.5,2
Japanese,"331 Spadina Ave
Toronto, ON M5T 2E9",8-Aug,2,43.654614,-79.398629,4.6,2
Japanese,"891 Bay Street
Toronto, ON M5S 3K5",Sushi Box,2,43.664711,-79.386961,2.7,2
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,4.5,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,1.7,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,4.8,2
Japanese,"81 Yorkville Avenue
Toronto, ON M5R 1C1",KOKO! Share Bar,3,43.670948,-79.391502,0.1,3
Japanese,"171 King Street E
Toronto, ON M5A 1J4",Hiro Sushi Restaurant,3,43.650511,-79.371451,2.1,3
Japanese,"396 Church St
Toronto, ON M5B 2A2",KINTON RAMEN,2,43.660522,-79.378806,3.7,2
Japanese,"Food Court At Aura
384 Yonge Street
Unit 57
Toronto, ON M5B 1S8",Sushi & BBbop,2,43.659154,-79.382143,3.2,2
Japanese,"358 Gerrard Street E
Toronto, ON M5A 2H4",Qi Sushi,2,43.662553,-79.364269,4.7,2
Japanese,"90 Eglinton Ave E
#108
Toronto, ON M4P 2Y3",KINTON RAMEN,2,43.707609,-79.395865,2.2,2
Japanese,"5051 Yonge Street
Toronto, ON M2N 5P2",Konjiki Ramen,2,43.767033,-79.411927,4.6,2
Japanese,"126 Willowdale Avenue
Toronto, ON M2N 4Y2",Inakaya,3,43.765084,-79.40045,3.2,3
Japanese,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,2,43.66774,-79.388621,2.9,2
Japanese,"1225 Dundas Street E
Toronto, ON M5R 3L2",Corner By Spoon And Fork,1,43.67101,-79.394447,1.7,1
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,2.5,2
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,4.4,2
Japanese,"493 Bloor St W
Toronto, ON M5S 1Y2",New Generation Sushi,2,43.665723,-79.407884,3.2,2
Japanese,"690 College Street
Toronto, ON M6G 1C1",Ryoji Ramen & Izakaya,2,43.655419,-79.417775,4.8,2
Japanese,"294 Dundas Street W
Toronto, ON M5T 1G2",Salmon Lovers,2,43.654441,-79.390885,3.9,2
Japanese,"3459 Bathurst Street
Toronto, ON M6A 2C5",Umami Sushi,2,43.728621,-79.431533,3.2,2
Japanese,"2209 Queen Street E
Toronto, ON M4E 1E8",Japango Sushi & Noodle Restaurant,2,43.670755,-79.296268,3.3,2
Japanese,"1345 Queen Street W
Toronto, ON M6K 1L8",A+ Sushi & Bibim,2,43.640964,-79.434322,0.6,2
Japanese,"2384 Bloor Street W
Toronto, ON M6S 1P5",Yumi Japanese Restaurant,2,43.650062,-79.482426,0,2
Japanese,"550 Queens Quay W
Unit 11
Toronto, ON M5V 3M8",Iruka Sushi,2,43.636936,-79.396641,0.7,2
Japanese,"30 Eglinton Ave. E
Toronto, ON M4P 1A6",Sushi Mori,2,43.707205,-79.397411,2.8,2
Japanese,"491 Church Street
Toronto, ON M4Y 2C6",Fushimi,2,43.665187,-79.380587,3.5,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,4.5,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,0.3,2
Japanese,"562 Kipling Avenue
Toronto, ON M8Z 5E7",Kumo Japanese Restaurant,2,43.614473,-79.524631,2.7,2
Japanese,"181 Bay Street
Toronto, ON M5J 2T3",Ki Modern Japanese + Bar,3,43.647208,-79.379381,2.9,3
Japanese,"40 St Clair Avenue W
Toronto, ON M4V 1M2",Daeco Sushi,2,43.688116,-79.395751,2.3,2
Japanese,"652 Finch Avenue E
Toronto, ON M2K 2E6",Kaga By Ginza,3,43.787679,-79.380896,1.8,3
Japanese,"747 Don Mills Road
Unit 9
Toronto, ON M3C 1T2",Osaka Sushi,2,43.713721,-79.334716,1.6,2
Japanese,"2070 Yonge Street
Toronto, ON M4S 2A3",Lola Sushi,2,43.701945,-79.397365,2.4,2
Japanese,"2861 Dundas Street W
Toronto, ON M6P 1Y9",D & Y Sushi,2,43.665396,-79.464832,0.8,2
Japanese,"222 The Esplanade
Unit 4
Toronto, ON M5A 4M8",Miyaki Sushi,2,43.649602,-79.366033,1.6,2
Japanese,"2459 Yonge Street
Toronto, ON M4P",Touhenboku Ramen Restaurant,2,43.711409,-79.399323,4.2,2
Japanese,"692 Bloor Street W
Toronto, ON M6G 1L4",Japas,2,43.663902,-79.41745,2.4,2
Japanese,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,2,43.66774,-79.388621,0.2,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,2.3,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,2,2
Japanese,"946 Yonge Street
Toronto, ON M4W 2J2",Hoki Poké,2,43.674631,-79.388729,3.1,2
Japanese,"414 Queen Street W
Toronto, ON M5V 2A7",To-ne Sushi,2,43.648704,-79.397862,2.1,2
Japanese,"171 E Liberty Street
Toronto, ON M6K","Kibo Sushi House, Liberty village",2,43.638183,-79.417328,1.4,2
Japanese,"456 Bloor Street W
Toronto, ON M5S 1X8",Sushi Couture,2,43.665674,-79.409153,4.9,2
Japanese,"993 Bloor Street W
Toronto, ON M6H 1M1",Mazz Sushi,2,43.660828,-79.429884,3.5,2
Japanese,"3 Finch Avenue E
Toronto, ON M2N",Menya Fuji,2,43.779694,-79.415075,4.9,2
Japanese,"142 Adelaide St E
Toronto, ON M5C 1K9",Sakura Ichiban Restaurant,2,43.651835,-79.372655,1.7,2
Japanese,"112 Atlantic Ave
Toronto, ON M6K 1X9",Naomi,1,43.639403,-79.421285,4.8,1
Japanese,"325 Bremner Boulevard
Toronto, ON M5V",Mi-Ne Sushi,2,43.640518,-79.390864,4.4,2
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,2.8,2
Japanese,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,0.6,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,3.1,2
Japanese,"3421 Yonge Street
Toronto, ON M4N 2N1",Yonge Sushi,2,43.733457,-79.404207,0.5,2
Japanese,"1300 Don Mills Road
Suite 2
Toronto, ON M3B 2W6",Matsuda Japanese Cuisine,2,43.745441,-79.346524,4.2,2
Japanese,"24 Wellesley Street W
Toronto, ON M4Y 2X6",Raijin Ramen,2,43.664844,-79.38593,1.5,2
Japanese,"600 Queens Quay W
Toronto, ON M5V 3M3",Guirei Japanese Restaurant,2,43.636608,-79.397355,0.8,2
Japanese,"486 Bloor Street W
Toronto, ON M5S 1X8",New Generation Grill Fusion,2,43.66547,-79.409633,3.1,2
Japanese,"183 Dundas Street W
Toronto, ON M5G 1C7",Ken Oh,2,43.65497,-79.386574,4.4,2
Japanese,"5582 Yonge Street
Toronto, ON M2N 5S2",Hashi Izakaya,2,43.779256,-79.415713,4.2,2
Japanese,"263 Spadina Avenue
Toronto, ON M5T 2E3",Homemade Ramen,1,43.65239,-79.397391,2.5,1
Japanese,"100 Front Street West
Toronto, ON M5J 1E3",Benihana Japanese Steakhouse,4,43.645546,-79.381735,3.3,4
Japanese,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,2,43.66774,-79.388621,4.5,2
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,2.5,2
Japanese,"897 Millwood Road
Toronto, ON M4G 1X2",Nigiriya,2,43.703505,-79.364244,2,2
Japanese,"9 Byng Avenue
Toronto, ON M2N",VIPS Sushi,2,43.776665,-79.414143,0.8,2
Japanese,"190 University Avenue
Ground Floor
Toronto, ON M5H 0A3",Momofuku Noodle Bar,2,43.649678,-79.386275,1.3,2
Japanese,"36 King Street E
Toronto, ON M5C 1E5",Bikkuri Japanese Cusine,2,43.6496,-79.376376,0.2,2
Japanese,"584 Bloor Street W
Toronto, ON M6G 1K4",Arisu Korean BBQ & Sushi,2,43.664846,-79.412555,4.4,2
Japanese,"332 Spadina Avenue
Toronto, ON M5T 2G2",Ajisen Ramen,2,43.653871,-79.398839,2.3,2
Japanese,"409 Spadina Ave
Toronto, ON M5T 2G6",James Cheese Back Ribs,2,43.65687,-79.39924,1.6,2
Japanese,"399 Church Street
Suite 100
Toronto, ON M5B 2A1",JINYA Ramen Bar,2,43.661705,-79.379111,0.7,2
Japanese,"883 Eglinton W
Toronto, ON M6C 2C1",Rebekha Sushi 2 Go,2,43.700675,-79.426879,2.2,2
Japanese,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,2,43.66696,-79.400872,0.3,2
Japanese,"500 Rexdale Boulevard
Suite M021
Toronto, ON M9W 6K5",Sushi House,2,43.720244,-79.600488,3.6,2
